level,key,name,txnType,year,month,ym,count,unitPriceNominal,unitPriceReal2021
city,w,Kinmen County,sale,2024,10,2024-10,32,70234,65122
city,w,Kinmen County,sale,2024,11,2024-11,34,68706,63705
city,w,Kinmen County,sale,2024,12,2024-12,54,71500,66296
city,w,Kinmen County,sale,2025,1,2025-01,34,72330,65743
city,w,Kinmen County,sale,2025,2,2025-02,35,60276,54786
city,w,Kinmen County,sale,2025,3,2025-03,50,71142,64663
city,w,Kinmen County,sale,2025,4,2025-04,40,74344,67573
city,w,Kinmen County,sale,2025,5,2025-05,33,73870,67142
city,w,Kinmen County,sale,2025,6,2025-06,39,75178,68331
city,w,Kinmen County,sale,2025,7,2025-07,24,65312,59364
city,w,Kinmen County,sale,2025,8,2025-08,46,67964,61774
city,w,Kinmen County,sale,2025,9,2025-09,35,68731,62471
city,w,Kinmen County,sale,2025,10,2025-10,37,61999,56352
city,w,Kinmen County,sale,2025,11,2025-11,41,57082,51883
city,w,Kinmen County,sale,2025,12,2025-12,42,63916,58095
city,w,Kinmen County,sale,2026,1,2026-01,29,72217,64537
city,w,Kinmen County,sale,2026,2,2026-02,17,73064,65294
city,w,Kinmen County,sale,2026,3,2026-03,26,73190,65407
city,w,Kinmen County,sale,2026,4,2026-04,21,73877,66021
city,x,Penghu County,sale,2012,7,2012-07,2,23623,25407
city,x,Penghu County,sale,2012,8,2012-08,12,34919,37555
city,x,Penghu County,sale,2012,9,2012-09,16,28049,30167
city,x,Penghu County,sale,2012,10,2012-10,23,30176,32454
city,x,Penghu County,sale,2012,11,2012-11,27,33418,35941
city,x,Penghu County,sale,2012,12,2012-12,95,20221,21748
city,x,Penghu County,sale,2013,1,2013-01,15,18438,19673
city,x,Penghu County,sale,2013,2,2013-02,12,20575,21954
city,x,Penghu County,sale,2013,3,2013-03,22,34216,36509
city,x,Penghu County,sale,2013,4,2013-04,29,30650,32704
city,x,Penghu County,sale,2013,5,2013-05,40,33098,35316
city,x,Penghu County,sale,2013,6,2013-06,17,31632,33752
city,x,Penghu County,sale,2013,7,2013-07,25,28746,30672
city,x,Penghu County,sale,2013,8,2013-08,21,21112,22527
city,x,Penghu County,sale,2013,9,2013-09,28,34312,36611
city,x,Penghu County,sale,2013,10,2013-10,19,29246,31206
city,x,Penghu County,sale,2013,11,2013-11,24,29800,31797
city,x,Penghu County,sale,2013,12,2013-12,47,35584,37968
city,x,Penghu County,sale,2014,1,2014-01,6,35886,37838
city,x,Penghu County,sale,2014,2,2014-02,16,31678,33402
city,x,Penghu County,sale,2014,3,2014-03,17,30259,31905
city,x,Penghu County,sale,2014,4,2014-04,18,28696,30257
city,x,Penghu County,sale,2014,5,2014-05,19,39787,41952
city,x,Penghu County,sale,2014,6,2014-06,17,34156,36014
city,x,Penghu County,sale,2014,7,2014-07,34,45327,47793
city,x,Penghu County,sale,2014,8,2014-08,20,28823,30391
city,x,Penghu County,sale,2014,9,2014-09,34,31567,33284
city,x,Penghu County,sale,2014,10,2014-10,31,33148,34951
city,x,Penghu County,sale,2014,11,2014-11,28,35699,37641
city,x,Penghu County,sale,2014,12,2014-12,66,31104,32796
city,x,Penghu County,sale,2015,1,2015-01,11,30180,31920
city,x,Penghu County,sale,2015,2,2015-02,6,27750,29350
city,x,Penghu County,sale,2015,3,2015-03,21,29924,31649
city,x,Penghu County,sale,2015,4,2015-04,15,29412,31107
city,x,Penghu County,sale,2015,5,2015-05,15,38344,40554
city,x,Penghu County,sale,2015,6,2015-06,16,35429,37471
city,x,Penghu County,sale,2015,7,2015-07,12,27336,28912
city,x,Penghu County,sale,2015,8,2015-08,16,31604,33426
city,x,Penghu County,sale,2015,9,2015-09,25,35607,37659
city,x,Penghu County,sale,2015,10,2015-10,28,33185,35098
city,x,Penghu County,sale,2015,11,2015-11,34,32492,34365
city,x,Penghu County,sale,2015,12,2015-12,60,29391,31085
city,x,Penghu County,sale,2016,1,2016-01,11,38104,39750
city,x,Penghu County,sale,2016,2,2016-02,16,26041,27166
city,x,Penghu County,sale,2016,3,2016-03,14,30777,32106
city,x,Penghu County,sale,2016,4,2016-04,20,32299,33694
city,x,Penghu County,sale,2016,5,2016-05,29,30150,31452
city,x,Penghu County,sale,2016,6,2016-06,21,31142,32487
city,x,Penghu County,sale,2016,7,2016-07,16,27555,28745
city,x,Penghu County,sale,2016,8,2016-08,16,35116,36633
city,x,Penghu County,sale,2016,9,2016-09,15,29102,30359
city,x,Penghu County,sale,2016,10,2016-10,23,33032,34459
city,x,Penghu County,sale,2016,11,2016-11,23,31040,32381
city,x,Penghu County,sale,2016,12,2016-12,47,32751,34165
city,x,Penghu County,sale,2017,1,2017-01,13,30061,31167
city,x,Penghu County,sale,2017,2,2017-02,19,39687,41148
city,x,Penghu County,sale,2017,3,2017-03,19,35917,37239
city,x,Penghu County,sale,2017,4,2017-04,19,36744,38096
city,x,Penghu County,sale,2017,5,2017-05,70,54584,56593
city,x,Penghu County,sale,2017,6,2017-06,20,54988,57012
city,x,Penghu County,sale,2017,7,2017-07,34,35680,36993
city,x,Penghu County,sale,2017,8,2017-08,16,30320,31436
city,x,Penghu County,sale,2017,9,2017-09,27,36375,37714
city,x,Penghu County,sale,2017,10,2017-10,16,34436,35703
city,x,Penghu County,sale,2017,11,2017-11,25,40551,42044
city,x,Penghu County,sale,2017,12,2017-12,43,32270,33458
city,x,Penghu County,sale,2018,1,2018-01,18,29813,30499
city,x,Penghu County,sale,2018,2,2018-02,18,32855,33611
city,x,Penghu County,sale,2018,3,2018-03,33,31503,32228
city,x,Penghu County,sale,2018,4,2018-04,26,31998,32735
city,x,Penghu County,sale,2018,5,2018-05,27,38844,39738
city,x,Penghu County,sale,2018,6,2018-06,25,35346,36160
city,x,Penghu County,sale,2018,7,2018-07,33,35322,36135
city,x,Penghu County,sale,2018,8,2018-08,86,65779,67293
city,x,Penghu County,sale,2018,9,2018-09,20,29675,30358
city,x,Penghu County,sale,2018,10,2018-10,23,38346,39229
city,x,Penghu County,sale,2018,11,2018-11,36,37287,38145
city,x,Penghu County,sale,2018,12,2018-12,32,33536,34308
city,x,Penghu County,sale,2019,1,2019-01,31,34860,35463
city,x,Penghu County,sale,2019,2,2019-02,21,33574,34155
city,x,Penghu County,sale,2019,3,2019-03,22,33887,34473
city,x,Penghu County,sale,2019,4,2019-04,40,35988,36610
city,x,Penghu County,sale,2019,5,2019-05,27,40961,41669
city,x,Penghu County,sale,2019,6,2019-06,57,42073,42801
city,x,Penghu County,sale,2019,7,2019-07,17,41868,42592
city,x,Penghu County,sale,2019,8,2019-08,12,35613,36229
city,x,Penghu County,sale,2019,9,2019-09,40,35665,36282
city,x,Penghu County,sale,2019,10,2019-10,27,45956,46751
city,x,Penghu County,sale,2019,11,2019-11,24,39480,40163
city,x,Penghu County,sale,2019,12,2019-12,26,32192,32749
city,x,Penghu County,sale,2020,1,2020-01,16,44456,45331
city,x,Penghu County,sale,2020,2,2020-02,30,37346,38081
city,x,Penghu County,sale,2020,3,2020-03,30,43689,44549
city,x,Penghu County,sale,2020,4,2020-04,26,46827,47749
city,x,Penghu County,sale,2020,5,2020-05,27,36640,37361
city,x,Penghu County,sale,2020,6,2020-06,26,44595,45473
city,x,Penghu County,sale,2020,7,2020-07,55,41211,42022
city,x,Penghu County,sale,2020,8,2020-08,28,39226,39998
city,x,Penghu County,sale,2020,9,2020-09,21,36282,36996
city,x,Penghu County,sale,2020,10,2020-10,62,47538,48474
city,x,Penghu County,sale,2020,11,2020-11,33,39513,40291
city,x,Penghu County,sale,2020,12,2020-12,38,40532,41330
city,x,Penghu County,sale,2021,1,2021-01,26,44046,44046
city,x,Penghu County,sale,2021,2,2021-02,9,45244,45244
city,x,Penghu County,sale,2021,3,2021-03,45,39903,39903
city,x,Penghu County,sale,2021,4,2021-04,32,49485,49485
city,x,Penghu County,sale,2021,5,2021-05,23,40984,40984
city,x,Penghu County,sale,2021,6,2021-06,33,40572,40572
city,x,Penghu County,sale,2021,7,2021-07,21,36856,36856
city,x,Penghu County,sale,2021,8,2021-08,35,37205,37205
city,x,Penghu County,sale,2021,9,2021-09,44,35322,35322
city,x,Penghu County,sale,2021,10,2021-10,29,38597,38597
city,x,Penghu County,sale,2021,11,2021-11,36,38217,38217
city,x,Penghu County,sale,2021,12,2021-12,52,41404,41404
city,x,Penghu County,sale,2022,1,2022-01,26,40147,38997
city,x,Penghu County,sale,2022,2,2022-02,26,49225,47814
city,x,Penghu County,sale,2022,3,2022-03,40,47999,46624
city,x,Penghu County,sale,2022,4,2022-04,22,42148,40940
city,x,Penghu County,sale,2022,5,2022-05,43,51313,49843
city,x,Penghu County,sale,2022,6,2022-06,22,39016,37898
city,x,Penghu County,sale,2022,7,2022-07,31,41031,39855
city,x,Penghu County,sale,2022,8,2022-08,42,51519,50043
city,x,Penghu County,sale,2022,9,2022-09,34,38858,37745
city,x,Penghu County,sale,2022,10,2022-10,46,49750,48324
city,x,Penghu County,sale,2022,11,2022-11,32,47542,46180
city,x,Penghu County,sale,2022,12,2022-12,40,37840,36756
city,x,Penghu County,sale,2023,1,2023-01,21,40000,37904
city,x,Penghu County,sale,2023,2,2023-02,26,41712,39526
city,x,Penghu County,sale,2023,3,2023-03,57,51620,48915
city,x,Penghu County,sale,2023,4,2023-04,20,44434,42106
city,x,Penghu County,sale,2023,5,2023-05,39,53158,50372
city,x,Penghu County,sale,2023,6,2023-06,23,52995,50218
city,x,Penghu County,sale,2023,7,2023-07,22,48989,46422
city,x,Penghu County,sale,2023,8,2023-08,31,47152,44681
city,x,Penghu County,sale,2023,9,2023-09,24,48054,45536
city,x,Penghu County,sale,2023,10,2023-10,33,58840,55757
city,x,Penghu County,sale,2023,11,2023-11,28,37660,35687
city,x,Penghu County,sale,2023,12,2023-12,38,49426,46836
city,x,Penghu County,sale,2024,1,2024-01,53,59097,54796
city,x,Penghu County,sale,2024,2,2024-02,33,51722,47957
city,x,Penghu County,sale,2024,3,2024-03,43,44643,41394
city,x,Penghu County,sale,2024,4,2024-04,23,46094,42739
city,x,Penghu County,sale,2024,5,2024-05,38,50248,46591
city,x,Penghu County,sale,2024,6,2024-06,46,50369,46703
city,x,Penghu County,sale,2024,7,2024-07,26,60627,56214
city,x,Penghu County,sale,2024,8,2024-08,30,53938,50012
city,x,Penghu County,sale,2024,9,2024-09,30,50607,46924
city,x,Penghu County,sale,2024,10,2024-10,27,49034,45465
city,x,Penghu County,sale,2024,11,2024-11,29,59821,55467
city,x,Penghu County,sale,2024,12,2024-12,30,43524,40356
city,x,Penghu County,sale,2025,1,2025-01,17,32510,29549
city,x,Penghu County,sale,2025,2,2025-02,15,56629,51472
city,x,Penghu County,sale,2025,3,2025-03,47,60339,54844
city,x,Penghu County,sale,2025,4,2025-04,28,46514,42278
city,x,Penghu County,sale,2025,5,2025-05,33,42411,38548
city,x,Penghu County,sale,2025,6,2025-06,26,47191,42893
city,x,Penghu County,sale,2025,7,2025-07,20,52106,47360
city,x,Penghu County,sale,2025,8,2025-08,20,48227,43835
city,x,Penghu County,sale,2025,9,2025-09,15,47455,43133
city,x,Penghu County,sale,2025,10,2025-10,20,38632,35114
city,x,Penghu County,sale,2025,11,2025-11,15,44583,40523
city,x,Penghu County,sale,2025,12,2025-12,28,41643,37850
city,x,Penghu County,sale,2026,1,2026-01,21,49937,44626
city,x,Penghu County,sale,2026,2,2026-02,10,41912,37455
city,x,Penghu County,sale,2026,3,2026-03,15,47233,42210
